segment,variant,sample,customer_id,elapsed_ms,rows,sha256
2,indexed,53,2,0.6297340000000986,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
2,indexed,54,42,0.5744509999994989,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
2,indexed,55,999,0.7507009999999354,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
2,indexed,56,1,0.8199610000001485,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
2,indexed,57,2,0.992591999999604,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
2,indexed,58,42,0.7708659999998417,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
2,indexed,59,999,0.6324839999997494,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
2,indexed,60,1,0.6586049999996249,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
2,indexed,61,2,0.6288679999997839,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
2,indexed,62,42,0.6057629999995697,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
2,indexed,63,999,0.5678869999992457,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
2,indexed,64,1,0.656952999999703,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
2,indexed,65,2,0.6038189999999304,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
2,indexed,66,42,0.6205950000003213,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
2,indexed,67,999,0.6614500000005137,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
2,indexed,68,1,0.6304799999998068,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
2,indexed,69,2,0.6142339999996693,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
2,indexed,70,42,0.609346999999616,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
2,indexed,71,999,2.4040469999999914,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
2,indexed,72,1,0.9455619999998817,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
2,indexed,73,2,0.9651549999998679,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
2,indexed,74,42,0.8359599999994316,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
2,indexed,75,999,0.590197000000444,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
2,indexed,76,1,0.5433720000000903,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
2,indexed,77,2,0.5113869999995586,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
2,indexed,78,42,0.5001510000001872,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
2,indexed,79,999,0.586022999999841,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
2,indexed,80,1,0.5752019999999902,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
2,indexed,81,2,0.5290140000006431,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
2,indexed,82,42,0.5190790000006018,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
2,indexed,83,999,0.6537420000004204,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
2,indexed,84,1,0.5599169999995866,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
2,indexed,85,2,0.5626640000000407,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
2,indexed,86,42,0.5160619999996925,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
2,indexed,87,999,0.5005120000005263,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
2,indexed,88,1,0.5367400000004636,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
2,indexed,89,2,0.4985930000002554,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
2,indexed,90,42,0.5190540000003239,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
2,indexed,91,999,0.5549299999993309,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
2,indexed,92,1,0.5624619999998686,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
2,indexed,93,2,0.5462930000003325,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
2,indexed,94,42,0.5130319999998392,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
2,indexed,95,999,0.7230629999994562,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
2,indexed,96,1,1.0207350000000588,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
2,indexed,97,2,0.7627709999997023,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
2,indexed,98,42,0.7631689999998343,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
2,indexed,99,999,0.7658900000005815,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
2,indexed,100,1,0.6738709999999628,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
